Boat,Utc,Bsp,Awa,Aws,Twa,Tws,Twd,RudderFwd,Leeway,Set,Drift,Hdg,AirTemp,SeaTemp,Baro,Depth,Heel,Trim,Rudder,Tab,Forestay,Downhaul,MastAng,FStayLen,MastButt,Load S,Load P,Rake,Volts,ROT,GpQual,PDOP,GpsNum,GpsAge,Altitude,GeoSep,GpsMode,Lat,Lon,Cog,Sog,DiffStn,Error,RunnerS,RunnerP,Vang,Trav,Main,KeelAng,KeelHt,Board,Oil P,RPM 1,RPM 2,Board P,Board S,DistToLn,RchTmToLn,RchDtToLn,GPS time,Twd+90,Twd-90,Downhaul2,Mk Lat,Mk Lon,Port lat,Port lon,Stbd lat,Stbd lon,HPE,RH,Lead P,Lead S,BackStay,User 0,User 1,User 2,User 3,User 4,User 5,User 6,User 7,User 8,User 9,User 10,User 11,User 12,User 13,User 14,User 15,User 16,User 17,User 18,User 19,User 20,User 21,User 22,User 23,User 24,User 25,User 26,User 27,User 28,User 29,User 30,User 31,TmToGun,TmToLn,TmToBurn,BelowLn,GunBlwLn,WvSigHt,WvSigPd,WvMaxHt,WvMaxPd,Slam,Motion,Mwa,Mws,Boom,Twist,TackLossT,TackLossD,TrimRate,HeelRate,DeflectorP,RudderP,RudderS,RudderToe,BspTr,FStayInner,DeflectorS,Bobstay,Outhaul,D0 P,D0 S,D1 P,D1 S,V0 P,V0 S,V1 P,V1 S
0,42944.58175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.1,12,,-2.5,50.9,2,39.5088433,2.6770867,19.1,6.6,,,,,,,,,,,,,,,,,,,42944.57668,289,109,,,,,,,,7.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.58176,6.23,-175,4.9,-175,10.9,202,,,,,21,,27.6,,,,,,,,,,,,,,,,,1,1.1,12,,-2.6,50.9,2,39.50887,2.6771,17.6,6,,,,,,,,,,,,,,,,,,,42944.57669,292,112,,,,,,,,7.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.58178,,177,4.9,-175,10.9,,,,,,,,,,,,,,,,,,,,,,,,,1,1.1,12,,-2.5,50.9,2,39.5088983,2.6771117,19.1,6.1,,,,,,,,,,,,,,,,,,,42944.5767,292,112,,,,,,,,7.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.58179,,176,5.1,,10.5,200,,,,,25,,27.6,,,,,,,,,,,,,,,,,1,1.1,12,,-2.4,50.9,2,39.508925,2.677125,19.7,6.1,,,,,,,,,,,,,,,,,,,42944.57671,292,112,,,,,,,,7.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.5818,6.17,-180,5,180,10.6,,,,,,26,,,,,,,,,,,,,,,,,,,1,1.1,12,,-2.3,50.9,2,39.5089517,2.6771383,26.2,6,,,,,,,,,,,,,,,,,,,42944.57673,290,110,,,,,,,,7.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.58181,,,,,,,,,,,28,,,,,,,,,,,,,,,,,,,1,1.1,12,,-2.2,50.9,2,39.5089767,2.677155,25.7,5.7,,,,,,,,,,,,,,,,,,,42944.57674,290,110,,,,,,,,7.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.58182,6.1,152,6.8,168,11.3,200,,,,,28,47,27.6,,,,,,,,,,,,,,,,,1,1.1,12,,-2.3,50.9,2,39.5090017,2.6771717,26,5.7,,,,,,,,,,,,,,,,,,,42944.57675,290,110,,,,,,,,7.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.58183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.1,12,,-2.4,50.9,2,39.509025,2.6771867,21.9,5.9,,,,,,,,,,,,,,,,,,,42944.57676,290,110,,,,,,,,7.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.58185,6.06,170,4.9,174,11.1,199,,,,,33,25,27.6,,,,,,,,,,,,,,,,,1,1.1,12,,-2.3,50.9,2,39.5090517,2.6772033,27,6.5,,,,,,,,,,,,,,,,,,,42944.57677,289,109,,,,,,,,7.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.58186,,176,5.1,174,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,12,,,,2,39.5090767,2.6772233,34.1,6.5,,,,,,,,,,,,,,,,,,,42944.57678,289,109,,,,,,,,7.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.58187,,,,,,,,,,,37,1.6,,,,,,,,,,,,,,,,,,1,1.1,12,,-2.4,50.9,2,39.5091,2.6772467,38.4,6.4,,,,,,,,,,,,,,,,,,,42944.57679,289,109,,,,,,,,7.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.58188,6.05,137,8.3,158,12,201,,,,,37,,27.6,,,,,,,,,,,,,,,,,1,1.1,12,,-2.5,50.9,2,39.5091217,2.67727,41.9,6,,,,,,,,,,,,,,,,,,,42944.57681,291,111,,,,,,,,7.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.58189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.1,12,,-2.5,50.9,2,39.5091433,2.6772933,33.9,6.1,,,,,,,,,,,,,,,,,,,42944.57682,291,111,,,,,,,,7.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.5819,,158,5,158,12,197,,,,,37,-7.2,27.6,,,,,,,,,,,,,,,,,1,1.1,12,,-2.3,50.9,2,39.5091667,2.677315,30.9,6.8,,,,,,,,,,,,,,,,,,,42944.57683,287,107,,,,,,,,7.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.58192,,,,164,11.8,,,,,,,,,,,,,,,,,,,,,,,,,1,1.1,12,,-2.3,50.9,2,39.5091933,2.6773383,40.2,7.1,,,,,,,,,,,,,,,,,,,42944.57684,287,107,,,,,,,,7.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.58193,,152,7.9,161,12.5,202,,,,,38,,27.6,,,,,,,,,,,,,,,,,1,1.1,12,,-2.3,50.9,2,39.509215,2.6773683,43.6,7.2,,,,,,,,,,,,,,,,,,,42944.57685,292,112,,,,,,,,7.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.58194,6.14,140,9,161,12.5,,,,,,38,,,,,,,,,,,,,,,,,,,1,1.1,12,,-2.4,50.9,2,39.50924,2.6773967,35.5,7,,,,,,,,,,,,,,,,,,,42944.57686,292,112,,,,,,,,7.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.58195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.1,12,,-2.3,50.9,2,39.509265,2.67742,33.8,6.7,,,,,,,,,,,,,,,,,,,42944.57688,292,112,,,,,,,,7.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.58196,6.24,146,4.5,157,12.3,196,,,,,36,,27.6,,,,,,,,,,,,,,,,,1,1.1,12,,-2.4,50.9,2,39.50929,2.6774433,34.8,7,,,,,,,,,,,,,,,,,,,42944.57689,286,106,,,,,,,,7.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.58197,,,,163,12.2,,,,,,,,,,,,,,,,,,,,,,,,,1,1.1,12,,-2.3,50.9,2,39.5093183,2.6774683,,,,,,,,,,,,,,,,,,,,,42944.5769,286,106,,,,,,,,7.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.58199,,156,5.3,165,11.7,200,,,,,37,13.7,27.6,,,,,,,,,,,,,,,,,1,1.1,12,,-2.3,50.9,2,39.509345,2.6774933,37.4,7.5,,,,,,,,,,,,,,,,,,,42944.57691,290,110,,,,,,,,7.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.582,6.26,149,6.4,165,11.7,,,,,,37,,,,,,,,,,,,,,,,,,,1,1.1,12,,-2.5,50.9,2,39.5093717,2.67752,36.1,7.1,,,,,,,,,,,,,,,,,,,42944.57692,290,110,,,,,,,,7.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.58201,,,,,,,,,,,35,0.8,,,,,,,,,,,,,,,,,,1,1.1,12,,-2.5,50.9,2,39.5093983,2.677545,32.2,7.2,,,,,,,,,,,,,,,,,,,42944.57693,290,110,,,,,,,,7.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.58202,6.34,138,4.9,158,11.7,196,,,,,34,,27.6,,,,,,,,,,,,,,,,,1,1.1,12,,-2.4,50.9,2,39.5094267,2.6775667,31.4,7.1,,,,,,,,,,,,,,,,,,,42944.57694,286,106,,,,,,,,7.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.58203,,,,164,11.7,,,,,,,,,,,,,,,,,,,,,,,,,1,1.1,12,,-2.4,50.9,2,39.509455,2.6775883,30.6,7.4,,,,,,,,,,,,,,,,,,,42944.57696,286,106,,,,,,,,7.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.58204,,170,5,171,11.5,203,,,,,35,,27.6,,,,,,,,,,,,,,,,,1,1.1,12,,-2.5,50.9,2,39.5094833,2.6776133,34.2,6.9,,,,,,,,,,,,,,,,,,,42944.57697,293,113,,,,,,,,7.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.58206,6.4,146,7.5,171,11.5,,,,,,35,,,,,,,,,,,,,,,,,,,1,1.1,12,,-2.6,50.9,2,39.5095083,2.6776367,35,6.3,,,,,,,,,,,,,,,,,,,42944.57698,293,113,,,,,,,,7.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.58207,,,,,,,,,,,35,,,,,,,,,,,,,,,,,,,1,1.1,12,,-2.5,50.9,2,39.5095333,2.6776583,31.3,6.5,,,,,,,,,,,,,,,,,,,42944.57699,293,113,,,,,,,,7.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.58208,6.37,151,4.9,160,11.6,198,,,,,35,47.8,27.6,,,,,,,,,,,,,,,,,1,1.1,12,,-2.4,50.9,2,39.5095583,2.67768,31.1,6.7,,,,,,,,,,,,,,,,,,,42944.577,288,108,,,,,,,,7.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.58209,,,,160,11.6,,,,,,,,,,,,,,,,,,,,,,,,,1,1.1,12,,-2.2,50.9,2,39.509585,2.6777033,35.5,7.2,,,,,,,,,,,,,,,,,,,42944.57701,288,108,,,,,,,,7.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.5821,,135,6.2,161,11.1,200,,,,,37,15.5,27.6,,,,,,,,,,,,,,,,,1,1.1,12,,-2.2,50.9,2,39.50961,2.6777283,35.6,6.9,,,,,,,,,,,,,,,,,,,42944.57703,290,110,,,,,,,,7.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.58211,6.41,129,6.9,161,11.1,,,,,,39,,,,,,,,,,,,,,,,,,,1,1.1,12,,-2.2,50.9,2,39.509635,2.6777533,38.3,6.8,,,,,,,,,,,,,,,,,,,42944.57704,290,110,,,,,,,,7.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.58213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.1,12,,-2.2,50.9,2,39.50966,2.6777783,38,6.6,,,,,,,,,,,,,,,,,,,42944.57705,290,110,,,,,,,,7.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.58214,6.43,127,4.8,153,11.4,196,,,,,39,2,27.6,,,,,,,,,,,,,,,,,1,1.1,12,,-2.2,50.9,2,39.5096833,2.6778033,37.6,7,,,,,,,,,,,,,,,,,,,42944.57706,286,106,,,,,,,,7.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.58215,,,,155,11.3,,,,,,,,,,,,,,,,,,,,,,,,,1,1.1,12,,-2.2,50.9,2,39.50971,2.67783,37.5,7.2,,,,,,,,,,,,,,,,,,,42944.57707,286,106,,,,,,,,7.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.58216,,128,5.6,157,10.8,197,,,,,41,42.9,27.6,,,,,,,,,,,,,,,,,1,1.1,12,,-2.2,50.9,2,39.509735,2.6778567,37.7,7.4,,,,,,,,,,,,,,,,,,,42944.57708,287,107,,,,,,,,7.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.58217,6.46,126,6.1,157,10.8,,,,,,41,,,,,,,,,,,,,,,,,,,1,1.1,12,,-2.2,50.9,2,39.509785,2.677915,40.2,7.1,,,,,,,,,,,,,,,,,,,42944.57711,287,107,,,,,,,,7.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.58219,,,,,,,,,,,41,22.1,,,,,,,,,,,,,,,,,,1,1.1,12,,-2.2,50.9,2,39.50981,2.6779417,39.3,7.1,,,,,,,,,,,,,,,,,,,42944.57712,287,107,,,,,,,,7.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.5822,6.51,128,5.5,155,11.2,195,,,,,41,,27.6,,,,,,,,,,,,,,,,,1,1.1,12,,-2.2,50.9,2,39.509835,2.6779683,39.3,6.9,,,,,,,,,,,,,,,,,,,42944.57713,285,105,,,,,,,,7.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.58221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.1,12,,-2.2,50.9,2,39.50986,2.677995,39.4,7.3,,,,,,,,,,,,,,,,,,,42944.57714,285,105,,,,,,,,7.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.58222,6.56,142,4.4,162,11.3,199,,,,,40,,27.6,,,,,,,,,,,,,,,,,1,1.1,12,,-2.2,50.9,2,39.509885,2.6780233,38.4,7.5,,,,,,,,,,,,,,,,,,,42944.57715,289,109,,,,,,,,7.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.58223,,142,4.4,162,11.3,,,,,,,,,,,,,,,,,,,,,,,,,1,1.1,12,,-2.1,50.9,2,39.5099133,2.67805,36.9,7.7,,,,,,,,,,,,,,,,,,,42944.57716,289,109,,,,,,,,7.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.58224,,,,,11.2,201,,,,,41,30,27.6,,,,,,,,,,,,,,,,,1,1.1,12,,-1.9,50.9,2,39.50994,2.6780783,39.9,7.6,,,,,,,,,,,,,,,,,,,42944.57718,289,109,,,,,,,,7.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.58225,6.63,134,6.3,161,11.3,,,,,,42,,,,,,,,,,,,,,,,,,,1,1.1,12,,-2,50.9,2,39.509965,2.6781083,42.9,7.1,,,,,,,,,,,,,,,,,,,42944.57719,291,111,,,,,,,,7.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.58227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.1,12,,-2,50.9,2,39.5099883,2.678135,40.2,7.2,,,,,,,,,,,,,,,,,,,42944.5772,291,111,,,,,,,,7.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.58228,6.67,130,5.6,158,11.5,200,,,,,42,4.3,27.6,,,,,,,,,,,,,,,,,1,1.1,12,,-2,50.9,2,39.5100133,2.6781633,38.1,7,,,,,,,,,,,,,,,,,,,42944.57721,290,110,,,,,,,,7.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.58229,,134,5.2,158,11.5,,,,,,,,,,,,,,,,,,,,,,,,,1,1.1,12,,-2.1,50.9,2,39.51004,2.67819,39.7,7.2,,,,,,,,,,,,,,,,,,,42944.57722,290,110,,,,,,,,7.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.5823,,,,,,,,,,,42,-5.4,27.6,,,,,,,,,,,,,,,,,1,1.1,12,,-2,50.9,2,39.5100667,2.6782183,39,7.7,,,,,,,,,,,,,,,,,,,42944.57723,290,110,,,,,,,,7.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.58231,6.7,146,4.8,165,11.2,204,,,,,42,,,,,,,,,,,,,,,,,,,1,,12,,-1.8,50.9,,39.5100933,2.6782483,40.8,7.5,,,,,,,,,,,,,,,,,,,42944.57725,294,114,,,,,,,,7.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.58233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.1,12,,-1.8,50.9,2,39.5101183,2.6782767,40.1,7.3,,,,,,,,,,,,,,,,,,,42944.57726,294,114,,,,,,,,7.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.58234,6.75,143,6,165,11.6,206,,,,,44,,27.6,,,,,,,,,,,,,,,,,1,1.1,12,,-1.9,50.9,2,39.5101433,2.6783083,46.6,7.3,,,,,,,,,,,,,,,,,,,42944.57727,296,116,,,,,,,,7.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.58235,,135,6.7,165,11.6,,,,,,,,,,,,,,,,,,,,,,,,,1,1.1,12,,-1.8,50.9,2,39.5101667,2.67834,45.9,7.1,,,,,,,,,,,,,,,,,,,42944.57728,296,116,,,,,,,,7.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.58236,,129,6,159,11.9,204,,,,,45,,27.6,,,,,,,,,,,,,,,,,1,1.1,12,,-1.5,50.9,2,39.5101917,2.67837,41.2,7.5,,,,,,,,,,,,,,,,,,,42944.57729,294,114,,,,,,,,7.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.58237,6.82,131,5.4,159,11.8,,,,,,45,,,,,,,,,,,,,,,,,,,1,1.1,12,,-1.4,50.9,2,39.5102183,2.6784017,39.4,7.8,,,,,,,,,,,,,,,,,,,42944.5773,294,114,,,,,,,,7.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.58238,,,,,,,,,,,44,,27.6,,,,,,,,,,,,,,,,,1,1.1,12,,-1.6,50.9,2,39.5102467,2.6784333,44.4,7.8,,,,,,,,,,,,,,,,,,,42944.57732,294,114,,,,,,,,7.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.5824,6.91,123,6.6,157,11.6,204,,,,,44,,,,,,,,,,,,,,,,,,,1,1.1,12,,-1.8,50.9,2,39.5102733,2.6784667,43.4,7.8,,,,,,,,,,,,,,,,,,,42944.57733,294,114,,,,,,,,7.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.58241,,,,157,11.6,,,,,,,,,,,,,,,,,,,,,,,,,1,1.1,12,,-2,50.9,2,39.5103,2.6784983,41.7,7.7,,,,,,,,,,,,,,,,,,,42944.57734,294,114,,,,,,,,7.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.58242,,,,,11.9,200,,,,,44,30.6,27.6,,,,,,,,,,,,,,,,,,1.1,12,,,,2,39.510325,2.6785283,41.4,7.4,,,,,,,,,,,,,,,,,,,42944.57735,294,114,,,,,,,,7.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.58243,6.96,132,5,156,11.9,,,,,,45,,,,,,,,,,,,,,,,,,,1,1.1,12,,-1.9,50.9,2,39.5103517,2.67856,39.4,7.8,,,,,,,,,,,,,,,,,,,42944.57736,290,110,,,,,,,,7.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.58244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.1,12,,-2,50.9,2,39.5103767,2.67859,42.9,7.2,,,,,,,,,,,,,,,,,,,42944.57737,290,110,,,,,,,,7.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.58245,6.94,131,7.7,157,11.7,203,,,,,46,12,27.6,,,,,,,,,,,,,,,,,1,1.1,12,,-1.9,50.9,2,39.5104,2.6786217,48.6,7.3,,,,,,,,,,,,,,,,,,,42944.57738,293,113,,,,,,,,7.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.58247,,,,157,11.7,,,,,,,,,,,,,,,,,,,,,,,,,1,1.1,12,,-1.9,50.9,2,39.5104233,2.678655,46.1,7.4,,,,,,,,,,,,,,,,,,,42944.5774,293,113,,,,,,,,7.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.58248,,121,7.4,150,12.4,199,,,,,48,-5.2,27.6,,,,,,,,,,,,,,,,,1,1.1,12,,-1.9,50.9,2,39.5104483,2.6786867,42,7.3,,,,,,,,,,,,,,,,,,,42944.57741,289,109,,,,,,,,7.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.58249,6.96,122,6.5,152,12.4,,,,,,48,,,,,,,,,,,,,,,,,,,1,1.1,12,,-2.2,50.9,2,39.5104733,2.6787167,43.2,7.6,,,,,,,,,,,,,,,,,,,42944.57742,289,109,,,,,,,,7.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.5825,,,,,,,,,,,49,,27.6,,,,,,,,,,,,,,,,,1,1.1,12,,-2.4,50.9,2,39.5104983,2.67875,48.1,7.7,,,,,,,,,,,,,,,,,,,42944.57743,289,109,,,,,,,,7.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.58251,7.04,112,7.9,149,12.1,200,,,,,49,,,,,,,,,,,,,,,,,,,1,1.1,12,,-2.4,50.9,2,39.5105217,2.6787867,51.5,7.7,,,,,,,,,,,,,,,,,,,42944.57744,290,110,,,,,,,,7.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,42944.58252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.1,12,,-2.3,50.9,2,39.510545,2.6788217,49.6,7.8,,,,,,,,,,,,,,,,,,,42944.57745,290,110,,,,,,,,7.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
